market_type,market_label,security_code,symbol,exchange,board,listed_company_name,security_name,currency,industry,peer_group,peer_relative_position,cyclicality_profile,compounding_profile,industry_outlook_score,industry_outlook_level,industry_outlook_reason,weighted_total_score,overall_level,overall_reason,source_urls,reviewed_at_utc,scoring_model_version
HONG_KONG,港股,82333,82333.HK,HKEX,main_board,GWMOTOR-R,GWMOTOR-R,RMB,汽车,汽车,above_average,structural_growth_with_manufacturing_cycle,scale_compounding_if_leader,66.00,C,"Electrification and storage are structural growth markets, but Hong Kong-listed manufacturers can still face price, capacity, and policy cycles.",71.13,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile structural_growth_with_manufacturing_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02333,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00868,00868.HK,HKEX,main_board,XINYI GLASS,XINYI GLASS,HKD,工业工程,工业工程,above_average,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,56.00,C,"Profile language suggests product or technology optionality, but industry evidence is too broad for a high structural-outlook score.",71.10,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile unclear_cycle_with_possible_innovation_tailwind. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00868,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01425,01425.HK,HKEX,main_board,JUSTIN ALLEN H,JUSTIN ALLEN H,HKD,纺织及服饰,纺织及服饰,above_average,low_to_moderate_cyclicality,brand_compounding,70.00,B,"Brand, habit, and channel advantages can compound, though discretionary categories such as apparel are more cyclical than staples.",71.10,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01425,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01999,01999.HK,HKEX,main_board,MAN WAH HLDGS,MAN WAH HLDGS,HKD,家庭电器及用品,家庭电器及用品,above_average,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,56.00,C,"Profile language suggests product or technology optionality, but industry evidence is too broad for a high structural-outlook score.",71.10,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile unclear_cycle_with_possible_innovation_tailwind. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01999,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02378,02378.HK,HKEX,main_board,PRU,PRU,HKD,保险,保险,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",71.09,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02378,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02325,02325.HK,HKEX,main_board,YUNKANG GROUP,YUNKANG GROUP,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",71.07,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02325,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00148,00148.HK,HKEX,main_board,KINGBOARD HLDG,KINGBOARD HLDG,HKD,工业工程,工业工程,above_average,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,56.00,C,"Profile language suggests product or technology optionality, but industry evidence is too broad for a high structural-outlook score.",71.06,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile unclear_cycle_with_possible_innovation_tailwind. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00148,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00945,00945.HK,HKEX,main_board,MANULIFE-S,MANULIFE-S,HKD,保险,保险,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",71.06,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00945,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01809,01809.HK,HKEX,main_board,PRINX CHENGSHAN,PRINX CHENGSHAN,HKD,汽车,汽车,above_average,structural_growth_with_manufacturing_cycle,scale_compounding_if_leader,66.00,C,"Electrification and storage are structural growth markets, but Hong Kong-listed manufacturers can still face price, capacity, and policy cycles.",71.06,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile structural_growth_with_manufacturing_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01809,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02638,02638.HK,HKEX,main_board,HKELECTRIC-SS,HKELECTRIC-SS,HKD,公用事业,公用事业,above_average,low_cyclicality,regulated_stable_compounding,62.00,C,"Regulated networks and infrastructure assets support stable demand, but allowed returns and capex needs limit high compounding.",71.05,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02638,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01211,01211.HK,HKEX,main_board,BYD COMPANY,BYD COMPANY,HKD,汽车,汽车,above_average,structural_growth_with_manufacturing_cycle,scale_compounding_if_leader,66.00,C,"Electrification and storage are structural growth markets, but Hong Kong-listed manufacturers can still face price, capacity, and policy cycles.",71.04,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile structural_growth_with_manufacturing_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01211,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,81211,81211.HK,HKEX,main_board,BYD COMPANY-R,BYD COMPANY-R,RMB,汽车,汽车,above_average,structural_growth_with_manufacturing_cycle,scale_compounding_if_leader,66.00,C,"Electrification and storage are structural growth markets, but Hong Kong-listed manufacturers can still face price, capacity, and policy cycles.",71.04,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile structural_growth_with_manufacturing_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01211,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,03332,03332.HK,HKEX,main_board,SINOLIFE UTD,SINOLIFE UTD,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",71.02,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=03332,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,03988,03988.HK,HKEX,main_board,BANK OF CHINA,BANK OF CHINA,HKD,银行,银行,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",71.02,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=03988,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,08645,08645.HK,HKEX,gem,BYTE META,BYTE META,HKD,软件服务,软件服务,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",71.02,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=08645,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,06633,06633.HK,HKEX,main_board,QINGCI GAMES,QINGCI GAMES,HKD,软件服务,软件服务,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",71.00,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=06633,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,06667,06667.HK,HKEX,main_board,MEGA GENOMICS,MEGA GENOMICS,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",70.98,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=06667,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00666,00666.HK,HKEX,main_board,REPT BATTERO,REPT BATTERO,HKD,工业工程,工业工程,above_average,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,56.00,C,"Profile language suggests product or technology optionality, but industry evidence is too broad for a high structural-outlook score.",70.97,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile unclear_cycle_with_possible_innovation_tailwind. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00666,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00722,00722.HK,HKEX,main_board,UMP,UMP,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",70.97,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00722,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,08033,08033.HK,HKEX,gem,VODATEL NETWORK,VODATEL NETWORK,HKD,软件服务,软件服务,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",70.97,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=08033,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,08158,08158.HK,HKEX,gem,CRMI,CRMI,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",70.97,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=08158,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,06686,06686.HK,HKEX,main_board,NOAH HOLDINGS,NOAH HOLDINGS,HKD,其他金融,其他金融,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",70.93,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=06686,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,06690,06690.HK,HKEX,main_board,HAIER SMARTHOME,HAIER SMARTHOME,HKD,家庭电器及用品,家庭电器及用品,above_average,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,56.00,C,"Profile language suggests product or technology optionality, but industry evidence is too broad for a high structural-outlook score.",70.93,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile unclear_cycle_with_possible_innovation_tailwind. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=06690,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00373,00373.HK,HKEX,main_board,ALLIED GROUP,ALLIED GROUP,HKD,其他金融,其他金融,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",70.92,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00373,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00030,00030.HK,HKEX,main_board,YNBY INTL,YNBY INTL,HKD,其他医疗保健,其他医疗保健,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",70.89,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00030,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01141,01141.HK,HKEX,main_board,CMBC CAPITAL,CMBC CAPITAL,HKD,其他金融,其他金融,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",70.89,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01141,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01831,01831.HK,HKEX,main_board,SHIFANG HLDG,SHIFANG HLDG,HKD,媒体及娱乐,媒体及娱乐,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",70.84,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01831,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,09638,09638.HK,HKEX,main_board,FERRETTI,FERRETTI,HKD,工业工程,工业工程,above_average,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,56.00,C,"Profile language suggests product or technology optionality, but industry evidence is too broad for a high structural-outlook score.",70.83,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile unclear_cycle_with_possible_innovation_tailwind. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=09638,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01818,01818.HK,HKEX,main_board,ZHAOJIN MINING,ZHAOJIN MINING,HKD,黄金及贵金属,黄金及贵金属,above_average,strategic_resource_cycle,resource_and_process_compounding,60.00,C,"Commodity prices still create cycles, but scarce reserves, reserve replacement, low-cost development, and global mine integration can support leader-level compounding.",70.82,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile strategic_resource_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01818,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01519,01519.HK,HKEX,main_board,J&T EXPRESS-W,J&T EXPRESS-W,HKD,工用运输,工用运输,above_average,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,56.00,C,"Profile language suggests product or technology optionality, but industry evidence is too broad for a high structural-outlook score.",70.80,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile unclear_cycle_with_possible_innovation_tailwind. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01519,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00169,00169.HK,HKEX,main_board,WANDA HOTEL DEV,WANDA HOTEL DEV,HKD,酒店、赌场及消闲设施,酒店、赌场及消闲设施,above_average,low_to_moderate_cyclicality,brand_compounding,70.00,B,"Brand, habit, and channel advantages can compound, though discretionary categories such as apparel are more cyclical than staples.",70.79,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00169,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00315,00315.HK,HKEX,main_board,SMARTONE TELE,SMARTONE TELE,HKD,电讯,电讯,above_average,low_cyclicality,regulated_stable_compounding,62.00,C,"Regulated networks and infrastructure assets support stable demand, but allowed returns and capex needs limit high compounding.",70.79,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00315,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01184,01184.HK,HKEX,main_board,S.A.S. DRAGON,S.A.S. DRAGON,HKD,工业工程,工业工程,above_average,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,56.00,C,"Profile language suggests product or technology optionality, but industry evidence is too broad for a high structural-outlook score.",70.78,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile unclear_cycle_with_possible_innovation_tailwind. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01184,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02729,02729.HK,HKEX,main_board,GALAXIS TECH,GALAXIS TECH,HKD,软件服务,软件服务,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",70.76,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02729,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00314,00314.HK,HKEX,main_board,SIPAI HEALTH,SIPAI HEALTH,HKD,药品及生物科技,药品及生物科技,above_average,defensive_growth_with_policy_risk,innovation_or_brand_compounding,70.00,B,"Aging, healthcare demand, and innovation support long-term growth, but procurement, pricing, and clinical risks reduce certainty.",70.75,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile defensive_growth_with_policy_risk. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00314,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,03698,03698.HK,HKEX,main_board,HUISHANG BANK,HUISHANG BANK,HKD,银行,银行,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",70.75,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=03698,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00669,00669.HK,HKEX,main_board,TECHTRONIC IND,TECHTRONIC IND,HKD,家庭电器及用品,家庭电器及用品,above_average,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,56.00,C,"Profile language suggests product or technology optionality, but industry evidence is too broad for a high structural-outlook score.",70.72,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile unclear_cycle_with_possible_innovation_tailwind. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00669,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,03328,03328.HK,HKEX,main_board,BANKCOMM,BANKCOMM,HKD,银行,银行,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",70.70,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=03328,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,08148,08148.HK,HKEX,gem,WUXI LIFE,WUXI LIFE,HKD,软件服务,软件服务,above_average,low_to_moderate_cyclicality,compound_growth,78.00,B,"Digitalization, data, AI, platform, and online-service demand support multi-year growth, with leader quality depending on retention and network effects.",70.70,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_to_moderate_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=08148,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00288,00288.HK,HKEX,main_board,WH GROUP,WH GROUP,HKD,食物饮品,食物饮品,above_average,unclear_cycle,unproven_compounding,50.00,D,Industry evidence does not support a clear structural tailwind or durable compounding profile beyond company-specific execution.,70.67,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile unclear_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00288,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00611,00611.HK,HKEX,main_board,CNE TECH CORP,CNE TECH CORP,HKD,公用事业,公用事业,above_average,low_cyclicality,regulated_stable_compounding,62.00,C,"Regulated networks and infrastructure assets support stable demand, but allowed returns and capex needs limit high compounding.",70.66,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00611,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01658,01658.HK,HKEX,main_board,PSBC,PSBC,HKD,银行,银行,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",70.66,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01658,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,00855,00855.HK,HKEX,main_board,CHINA WATER,CHINA WATER,HKD,公用事业,公用事业,above_average,low_cyclicality,regulated_stable_compounding,62.00,C,"Regulated networks and infrastructure assets support stable demand, but allowed returns and capex needs limit high compounding.",70.64,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile low_cyclicality. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=00855,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,01428,01428.HK,HKEX,main_board,BRIGHT SMART,BRIGHT SMART,HKD,其他金融,其他金融,above_average,macro_credit_cycle,balance_sheet_compounding,54.00,D,"Financial companies can compound through risk control and distribution, but rates, credit, and capital markets create material cyclicality.",70.64,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile macro_credit_cycle. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=01428,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
HONG_KONG,港股,02507,02507.HK,HKEX,main_board,CIRRUS,CIRRUS,HKD,工业工程,工业工程,above_average,unclear_cycle_with_possible_innovation_tailwind,selective_compounding,56.00,C,"Profile language suggests product or technology optionality, but industry evidence is too broad for a high structural-outlook score.",70.63,B,"Weighted score from seven stored dimensions, including industry outlook and cyclicality profile unclear_cycle_with_possible_innovation_tailwind. This first-pass algorithmic score is evidence-backed by Eastmoney HKF10 profile and financial indicators.",https://emweb.securities.eastmoney.com/PC_HKF10/CoreReading/PageAjax?code=02507,2026-05-14T16:20:11+00:00,full_coverage_dimensional_v0.3
