security_code,symbol,exchange,board,listed_company_name,security_name,listing_date,industry,research_status,profile_status,financial_status,profile_retrieved_at_utc,financial_retrieved_at_utc,last_error,next_action
300418,300418.SZ,SZSE,chinext,昆仑万维,昆仑万维,2015-01-21,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:09+00:00,2026-05-14T10:49:09+00:00,,score_dimensions
300419,300419.SZ,SZSE,chinext,ST浩丰,ST浩丰,2015-01-22,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:09+00:00,2026-05-14T10:49:09+00:00,,score_dimensions
300420,300420.SZ,SZSE,chinext,五洋自控,五洋自控,2015-02-17,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:09+00:00,2026-05-14T10:49:09+00:00,,score_dimensions
300421,300421.SZ,SZSE,chinext,力星股份,力星股份,2015-02-17,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:09+00:00,2026-05-14T10:49:09+00:00,,score_dimensions
300422,300422.SZ,SZSE,chinext,博世科,博世科,2015-02-17,N 公共环保,evidence_fetched,fetched,fetched,2026-05-14T10:49:09+00:00,2026-05-14T10:49:09+00:00,,score_dimensions
300423,300423.SZ,SZSE,chinext,昇辉科技,昇辉科技,2015-02-17,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:09+00:00,2026-05-14T10:49:09+00:00,,score_dimensions
300424,300424.SZ,SZSE,chinext,航新科技,航新科技,2015-04-22,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:10+00:00,2026-05-14T10:49:10+00:00,,score_dimensions
300425,300425.SZ,SZSE,chinext,中建环能,中建环能,2015-02-16,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:10+00:00,2026-05-14T10:49:10+00:00,,score_dimensions
300426,300426.SZ,SZSE,chinext,华智数媒,华智数媒,2015-02-17,R 文化传播,evidence_fetched,fetched,fetched,2026-05-14T10:49:10+00:00,2026-05-14T10:49:10+00:00,,score_dimensions
300427,300427.SZ,SZSE,chinext,红相股份,红相股份,2015-02-17,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:10+00:00,2026-05-14T10:49:10+00:00,,score_dimensions
300428,300428.SZ,SZSE,chinext,立中集团,立中集团,2015-03-19,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:10+00:00,2026-05-14T10:49:10+00:00,,score_dimensions
300429,300429.SZ,SZSE,chinext,强力新材,强力新材,2015-03-24,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:11+00:00,2026-05-14T10:49:11+00:00,,score_dimensions
300430,300430.SZ,SZSE,chinext,*ST益通,*ST益通,2015-03-19,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:11+00:00,2026-05-14T10:49:11+00:00,,score_dimensions
300432,300432.SZ,SZSE,chinext,富临精工,富临精工,2015-03-19,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:11+00:00,2026-05-14T10:49:11+00:00,,score_dimensions
300433,300433.SZ,SZSE,chinext,蓝思科技,蓝思科技,2015-03-18,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:11+00:00,2026-05-14T10:49:11+00:00,,score_dimensions
300434,300434.SZ,SZSE,chinext,金石亚药,金石亚药,2015-04-24,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:11+00:00,2026-05-14T10:49:11+00:00,,score_dimensions
300435,300435.SZ,SZSE,chinext,中泰股份,中泰股份,2015-03-26,D 水电煤气,evidence_fetched,fetched,fetched,2026-05-14T10:49:11+00:00,2026-05-14T10:49:11+00:00,,score_dimensions
300436,300436.SZ,SZSE,chinext,广生堂,广生堂,2015-04-22,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:11+00:00,2026-05-14T10:49:11+00:00,,score_dimensions
300437,300437.SZ,SZSE,chinext,清水源,清水源,2015-04-23,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:12+00:00,2026-05-14T10:49:12+00:00,,score_dimensions
300438,300438.SZ,SZSE,chinext,鹏辉能源,鹏辉能源,2015-04-24,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:12+00:00,2026-05-14T10:49:12+00:00,,score_dimensions
300439,300439.SZ,SZSE,chinext,美康生物,美康生物,2015-04-22,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:12+00:00,2026-05-14T10:49:12+00:00,,score_dimensions
300440,300440.SZ,SZSE,chinext,运达科技,运达科技,2015-04-23,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:12+00:00,2026-05-14T10:49:12+00:00,,score_dimensions
300441,300441.SZ,SZSE,chinext,鲍斯股份,鲍斯股份,2015-04-23,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:12+00:00,2026-05-14T10:49:12+00:00,,score_dimensions
300442,300442.SZ,SZSE,chinext,润泽科技,润泽科技,2015-04-24,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:13+00:00,2026-05-14T10:49:13+00:00,,score_dimensions
300443,300443.SZ,SZSE,chinext,金雷股份,金雷股份,2015-04-22,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:13+00:00,2026-05-14T10:49:13+00:00,,score_dimensions
300444,300444.SZ,SZSE,chinext,双杰电气,双杰电气,2015-04-23,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:13+00:00,2026-05-14T10:49:13+00:00,,score_dimensions
300445,300445.SZ,SZSE,chinext,康斯特,康斯特,2015-04-24,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:13+00:00,2026-05-14T10:49:13+00:00,,score_dimensions
300446,300446.SZ,SZSE,chinext,航天智造,航天智造,2015-04-23,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:13+00:00,2026-05-14T10:49:13+00:00,,score_dimensions
300447,300447.SZ,SZSE,chinext,全信股份,全信股份,2015-04-22,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:14+00:00,2026-05-14T10:49:14+00:00,,score_dimensions
300448,300448.SZ,SZSE,chinext,浩云科技,浩云科技,2015-04-24,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:14+00:00,2026-05-14T10:49:14+00:00,,score_dimensions
300449,300449.SZ,SZSE,chinext,汉邦高科,汉邦高科,2015-04-22,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:14+00:00,2026-05-14T10:49:14+00:00,,score_dimensions
300450,300450.SZ,SZSE,chinext,先导智能,先导智能,2015-05-18,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:14+00:00,2026-05-14T10:49:14+00:00,,score_dimensions
300451,300451.SZ,SZSE,chinext,创业慧康,创业慧康,2015-05-14,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:14+00:00,2026-05-14T10:49:14+00:00,,score_dimensions
300452,300452.SZ,SZSE,chinext,山河药辅,山河药辅,2015-05-15,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:14+00:00,2026-05-14T10:49:14+00:00,,score_dimensions
300453,300453.SZ,SZSE,chinext,三鑫医疗,三鑫医疗,2015-05-15,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:14+00:00,2026-05-14T10:49:14+00:00,,score_dimensions
300454,300454.SZ,SZSE,chinext,深信服,深信服,2018-05-16,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:15+00:00,2026-05-14T10:49:15+00:00,,score_dimensions
300455,300455.SZ,SZSE,chinext,航天智装,航天智装,2015-05-15,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:15+00:00,2026-05-14T10:49:15+00:00,,score_dimensions
300456,300456.SZ,SZSE,chinext,赛微电子,赛微电子,2015-05-14,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:15+00:00,2026-05-14T10:49:15+00:00,,score_dimensions
300457,300457.SZ,SZSE,chinext,赢合科技,赢合科技,2015-05-14,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:15+00:00,2026-05-14T10:49:15+00:00,,score_dimensions
300458,300458.SZ,SZSE,chinext,全志科技,全志科技,2015-05-15,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:15+00:00,2026-05-14T10:49:15+00:00,,score_dimensions
300459,300459.SZ,SZSE,chinext,汤姆猫,汤姆猫,2015-05-15,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:16+00:00,2026-05-14T10:49:16+00:00,,score_dimensions
300460,300460.SZ,SZSE,chinext,ST惠伦,ST惠伦,2015-05-15,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:16+00:00,2026-05-14T10:49:16+00:00,,score_dimensions
300461,300461.SZ,SZSE,chinext,田中精机,田中精机,2015-05-19,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:16+00:00,2026-05-14T10:49:16+00:00,,score_dimensions
300462,300462.SZ,SZSE,chinext,ST华铭,ST华铭,2015-05-27,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:16+00:00,2026-05-14T10:49:16+00:00,,score_dimensions
300463,300463.SZ,SZSE,chinext,迈克生物,迈克生物,2015-05-28,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:16+00:00,2026-05-14T10:49:16+00:00,,score_dimensions
300464,300464.SZ,SZSE,chinext,星徽股份,星徽股份,2015-06-10,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:49:16+00:00,2026-05-14T10:49:16+00:00,,score_dimensions
300465,300465.SZ,SZSE,chinext,高伟达,高伟达,2015-05-28,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:17+00:00,2026-05-14T10:49:17+00:00,,score_dimensions
300466,300466.SZ,SZSE,chinext,赛摩智能,赛摩智能,2015-05-28,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:17+00:00,2026-05-14T10:49:17+00:00,,score_dimensions
300467,300467.SZ,SZSE,chinext,迅游科技,迅游科技,2015-05-27,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:17+00:00,2026-05-14T10:49:17+00:00,,score_dimensions
300468,300468.SZ,SZSE,chinext,四方精创,四方精创,2015-05-27,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:17+00:00,2026-05-14T10:49:17+00:00,,score_dimensions
300469,300469.SZ,SZSE,chinext,信息发展,信息发展,2015-06-11,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:17+00:00,2026-05-14T10:49:17+00:00,,score_dimensions
300470,300470.SZ,SZSE,chinext,中密控股,中密控股,2015-06-12,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:18+00:00,2026-05-14T10:49:18+00:00,,score_dimensions
300471,300471.SZ,SZSE,chinext,厚普股份,厚普股份,2015-06-11,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:18+00:00,2026-05-14T10:49:18+00:00,,score_dimensions
300472,300472.SZ,SZSE,chinext,*ST新元,*ST新元,2015-06-11,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:18+00:00,2026-05-14T10:49:18+00:00,,score_dimensions
300473,300473.SZ,SZSE,chinext,德尔股份,德尔股份,2015-06-12,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:18+00:00,2026-05-14T10:49:18+00:00,,score_dimensions
300474,300474.SZ,SZSE,chinext,景嘉微,景嘉微,2016-03-31,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:18+00:00,2026-05-14T10:49:18+00:00,,score_dimensions
300475,300475.SZ,SZSE,chinext,香农芯创,香农芯创,2015-06-10,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:49:19+00:00,2026-05-14T10:49:19+00:00,,score_dimensions
300476,300476.SZ,SZSE,chinext,胜宏科技,胜宏科技,2015-06-11,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:19+00:00,2026-05-14T10:49:19+00:00,,score_dimensions
300477,300477.SZ,SZSE,chinext,ST合纵,ST合纵,2015-06-10,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:19+00:00,2026-05-14T10:49:19+00:00,,score_dimensions
300478,300478.SZ,SZSE,chinext,杭州高新,杭州高新,2015-06-10,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:19+00:00,2026-05-14T10:49:19+00:00,,score_dimensions
300479,300479.SZ,SZSE,chinext,神思电子,神思电子,2015-06-12,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:19+00:00,2026-05-14T10:49:19+00:00,,score_dimensions
300480,300480.SZ,SZSE,chinext,光力科技,光力科技,2015-07-02,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:19+00:00,2026-05-14T10:49:19+00:00,,score_dimensions
300481,300481.SZ,SZSE,chinext,濮阳惠成,濮阳惠成,2015-06-30,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:19+00:00,2026-05-14T10:49:19+00:00,,score_dimensions
300482,300482.SZ,SZSE,chinext,万孚生物,万孚生物,2015-06-30,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:19+00:00,2026-05-14T10:49:19+00:00,,score_dimensions
300483,300483.SZ,SZSE,chinext,首华燃气,首华燃气,2015-06-30,B 采矿业,evidence_fetched,fetched,fetched,2026-05-14T10:49:20+00:00,2026-05-14T10:49:20+00:00,,score_dimensions
300484,300484.SZ,SZSE,chinext,蓝海华腾,蓝海华腾,2016-03-22,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:20+00:00,2026-05-14T10:49:20+00:00,,score_dimensions
300485,300485.SZ,SZSE,chinext,赛升药业,赛升药业,2015-06-26,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:20+00:00,2026-05-14T10:49:20+00:00,,score_dimensions
300486,300486.SZ,SZSE,chinext,东杰智能,东杰智能,2015-06-30,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:20+00:00,2026-05-14T10:49:20+00:00,,score_dimensions
300487,300487.SZ,SZSE,chinext,蓝晓科技,蓝晓科技,2015-07-02,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:20+00:00,2026-05-14T10:49:20+00:00,,score_dimensions
300488,300488.SZ,SZSE,chinext,恒锋工具,恒锋工具,2015-07-01,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:21+00:00,2026-05-14T10:49:21+00:00,,score_dimensions
300489,300489.SZ,SZSE,chinext,光智科技,光智科技,2015-07-01,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:21+00:00,2026-05-14T10:49:21+00:00,,score_dimensions
300490,300490.SZ,SZSE,chinext,华自科技,华自科技,2015-12-31,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:21+00:00,2026-05-14T10:49:21+00:00,,score_dimensions
300491,300491.SZ,SZSE,chinext,通合科技,通合科技,2015-12-31,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:21+00:00,2026-05-14T10:49:21+00:00,,score_dimensions
300492,300492.SZ,SZSE,chinext,华图山鼎,华图山鼎,2015-12-23,P 教育,evidence_fetched,fetched,fetched,2026-05-14T10:49:21+00:00,2026-05-14T10:49:21+00:00,,score_dimensions
300493,300493.SZ,SZSE,chinext,润欣科技,润欣科技,2015-12-10,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:49:21+00:00,2026-05-14T10:49:21+00:00,,score_dimensions
300494,300494.SZ,SZSE,chinext,盛天网络,盛天网络,2015-12-31,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:21+00:00,2026-05-14T10:49:21+00:00,,score_dimensions
300496,300496.SZ,SZSE,chinext,中科创达,中科创达,2015-12-10,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:22+00:00,2026-05-14T10:49:22+00:00,,score_dimensions
300497,300497.SZ,SZSE,chinext,富祥药业,富祥药业,2015-12-22,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:22+00:00,2026-05-14T10:49:22+00:00,,score_dimensions
300498,300498.SZ,SZSE,chinext,温氏股份,温氏股份,2015-11-02,A 农林牧渔,evidence_fetched,fetched,fetched,2026-05-14T10:49:22+00:00,2026-05-14T10:49:22+00:00,,score_dimensions
300499,300499.SZ,SZSE,chinext,高澜股份,高澜股份,2016-02-02,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:22+00:00,2026-05-14T10:49:22+00:00,,score_dimensions
300500,300500.SZ,SZSE,chinext,启迪设计,启迪设计,2016-02-04,M 科研服务,evidence_fetched,fetched,fetched,2026-05-14T10:49:22+00:00,2026-05-14T10:49:22+00:00,,score_dimensions
300501,300501.SZ,SZSE,chinext,海顺新材,海顺新材,2016-02-04,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:22+00:00,2026-05-14T10:49:22+00:00,,score_dimensions
300502,300502.SZ,SZSE,chinext,新易盛,新易盛,2016-03-03,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:23+00:00,2026-05-14T10:49:23+00:00,,score_dimensions
300503,300503.SZ,SZSE,chinext,昊志机电,昊志机电,2016-03-09,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:23+00:00,2026-05-14T10:49:23+00:00,,score_dimensions
300504,300504.SZ,SZSE,chinext,天邑股份,天邑股份,2018-03-30,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:23+00:00,2026-05-14T10:49:23+00:00,,score_dimensions
300505,300505.SZ,SZSE,chinext,川金诺,川金诺,2016-03-15,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:23+00:00,2026-05-14T10:49:23+00:00,,score_dimensions
300506,300506.SZ,SZSE,chinext,ST名家汇,ST名家汇,2016-03-24,E 建筑业,evidence_fetched,fetched,fetched,2026-05-14T10:49:23+00:00,2026-05-14T10:49:23+00:00,,score_dimensions
300507,300507.SZ,SZSE,chinext,苏奥传感,苏奥传感,2016-04-29,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:24+00:00,2026-05-14T10:49:24+00:00,,score_dimensions
300508,300508.SZ,SZSE,chinext,维宏股份,维宏股份,2016-04-19,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:24+00:00,2026-05-14T10:49:24+00:00,,score_dimensions
300509,300509.SZ,SZSE,chinext,新美星,新美星,2016-04-25,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:24+00:00,2026-05-14T10:49:24+00:00,,score_dimensions
300510,300510.SZ,SZSE,chinext,金冠股份,金冠股份,2016-05-06,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:24+00:00,2026-05-14T10:49:24+00:00,,score_dimensions
300511,300511.SZ,SZSE,chinext,雪榕生物,雪榕生物,2016-05-04,A 农林牧渔,evidence_fetched,fetched,fetched,2026-05-14T10:49:24+00:00,2026-05-14T10:49:24+00:00,,score_dimensions
300512,300512.SZ,SZSE,chinext,中亚股份,中亚股份,2016-05-26,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:25+00:00,2026-05-14T10:49:25+00:00,,score_dimensions
300513,300513.SZ,SZSE,chinext,恒实科技,恒实科技,2016-05-30,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:25+00:00,2026-05-14T10:49:25+00:00,,score_dimensions
300514,300514.SZ,SZSE,chinext,友讯达,友讯达,2017-04-26,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:25+00:00,2026-05-14T10:49:25+00:00,,score_dimensions
300515,300515.SZ,SZSE,chinext,三德科技,三德科技,2016-06-08,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:25+00:00,2026-05-14T10:49:25+00:00,,score_dimensions
300516,300516.SZ,SZSE,chinext,久之洋,久之洋,2016-06-02,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:25+00:00,2026-05-14T10:49:25+00:00,,score_dimensions
300517,300517.SZ,SZSE,chinext,海波重科,海波重科,2016-07-19,E 建筑业,evidence_fetched,fetched,fetched,2026-05-14T10:49:25+00:00,2026-05-14T10:49:25+00:00,,score_dimensions
300518,300518.SZ,SZSE,chinext,新迅达,新迅达,2016-06-24,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:25+00:00,2026-05-14T10:49:25+00:00,,score_dimensions
300519,300519.SZ,SZSE,chinext,新光药业,新光药业,2016-06-24,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:26+00:00,2026-05-14T10:49:26+00:00,,score_dimensions
300520,300520.SZ,SZSE,chinext,科大国创,科大国创,2016-07-08,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:26+00:00,2026-05-14T10:49:26+00:00,,score_dimensions
300521,300521.SZ,SZSE,chinext,爱司凯,爱司凯,2016-07-05,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:26+00:00,2026-05-14T10:49:26+00:00,,score_dimensions
300522,300522.SZ,SZSE,chinext,世名科技,世名科技,2016-07-05,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:26+00:00,2026-05-14T10:49:26+00:00,,score_dimensions
300523,300523.SZ,SZSE,chinext,辰安科技,辰安科技,2016-07-26,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:26+00:00,2026-05-14T10:49:26+00:00,,score_dimensions
300525,300525.SZ,SZSE,chinext,博思软件,博思软件,2016-07-26,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:26+00:00,2026-05-14T10:49:26+00:00,,score_dimensions
300527,300527.SZ,SZSE,chinext,ST应急,ST应急,2016-08-05,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:27+00:00,2026-05-14T10:49:27+00:00,,score_dimensions
300528,300528.SZ,SZSE,chinext,幸福蓝海,幸福蓝海,2016-08-08,R 文化传播,evidence_fetched,fetched,fetched,2026-05-14T10:49:27+00:00,2026-05-14T10:49:27+00:00,,score_dimensions
300529,300529.SZ,SZSE,chinext,健帆生物,健帆生物,2016-08-02,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:27+00:00,2026-05-14T10:49:27+00:00,,score_dimensions
300530,300530.SZ,SZSE,chinext,领湃科技,领湃科技,2016-08-09,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:27+00:00,2026-05-14T10:49:27+00:00,,score_dimensions
300531,300531.SZ,SZSE,chinext,优博讯,优博讯,2016-08-09,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:27+00:00,2026-05-14T10:49:27+00:00,,score_dimensions
300532,300532.SZ,SZSE,chinext,今天国际,今天国际,2016-08-18,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:27+00:00,2026-05-14T10:49:27+00:00,,score_dimensions
300533,300533.SZ,SZSE,chinext,冰川网络,冰川网络,2016-08-18,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:28+00:00,2026-05-14T10:49:28+00:00,,score_dimensions
300534,300534.SZ,SZSE,chinext,陇神戎发,陇神戎发,2016-09-13,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:28+00:00,2026-05-14T10:49:28+00:00,,score_dimensions
300535,300535.SZ,SZSE,chinext,达威股份,达威股份,2016-08-12,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:28+00:00,2026-05-14T10:49:28+00:00,,score_dimensions
300536,300536.SZ,SZSE,chinext,农尚环境,农尚环境,2016-09-20,E 建筑业,evidence_fetched,fetched,fetched,2026-05-14T10:49:28+00:00,2026-05-14T10:49:28+00:00,,score_dimensions
300537,300537.SZ,SZSE,chinext,广信材料,广信材料,2016-08-30,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:28+00:00,2026-05-14T10:49:28+00:00,,score_dimensions
300538,300538.SZ,SZSE,chinext,同益股份,同益股份,2016-08-26,F 批发零售,evidence_fetched,fetched,fetched,2026-05-14T10:49:28+00:00,2026-05-14T10:49:28+00:00,,score_dimensions
300539,300539.SZ,SZSE,chinext,横河精密,横河精密,2016-08-30,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:28+00:00,2026-05-14T10:49:28+00:00,,score_dimensions
300540,300540.SZ,SZSE,chinext,蜀道装备,蜀道装备,2016-08-23,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:29+00:00,2026-05-14T10:49:29+00:00,,score_dimensions
300541,300541.SZ,SZSE,chinext,先进数通,先进数通,2016-09-13,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:29+00:00,2026-05-14T10:49:29+00:00,,score_dimensions
300542,300542.SZ,SZSE,chinext,新晨科技,新晨科技,2016-09-20,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:29+00:00,2026-05-14T10:49:29+00:00,,score_dimensions
300543,300543.SZ,SZSE,chinext,朗科智能,朗科智能,2016-09-08,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:29+00:00,2026-05-14T10:49:29+00:00,,score_dimensions
300545,300545.SZ,SZSE,chinext,联得装备,联得装备,2016-09-28,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:29+00:00,2026-05-14T10:49:29+00:00,,score_dimensions
300546,300546.SZ,SZSE,chinext,雄帝科技,雄帝科技,2016-09-28,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:29+00:00,2026-05-14T10:49:29+00:00,,score_dimensions
300547,300547.SZ,SZSE,chinext,川环科技,川环科技,2016-09-30,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:30+00:00,2026-05-14T10:49:30+00:00,,score_dimensions
300548,300548.SZ,SZSE,chinext,长芯博创,长芯博创,2016-10-12,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:30+00:00,2026-05-14T10:49:30+00:00,,score_dimensions
300549,300549.SZ,SZSE,chinext,优德精密,优德精密,2016-09-30,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:30+00:00,2026-05-14T10:49:30+00:00,,score_dimensions
300550,300550.SZ,SZSE,chinext,和仁科技,和仁科技,2016-10-18,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:30+00:00,2026-05-14T10:49:30+00:00,,score_dimensions
300551,300551.SZ,SZSE,chinext,古鳌科技,古鳌科技,2016-10-18,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:30+00:00,2026-05-14T10:49:30+00:00,,score_dimensions
300552,300552.SZ,SZSE,chinext,万集科技,万集科技,2016-10-21,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:30+00:00,2026-05-14T10:49:30+00:00,,score_dimensions
300553,300553.SZ,SZSE,chinext,集智股份,集智股份,2016-10-21,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:31+00:00,2026-05-14T10:49:31+00:00,,score_dimensions
300554,300554.SZ,SZSE,chinext,三超新材,三超新材,2017-04-21,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:31+00:00,2026-05-14T10:49:31+00:00,,score_dimensions
300555,300555.SZ,SZSE,chinext,ST路通,ST路通,2016-10-18,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:31+00:00,2026-05-14T10:49:31+00:00,,score_dimensions
300556,300556.SZ,SZSE,chinext,丝路视觉,丝路视觉,2016-11-04,I 信息技术,evidence_fetched,fetched,fetched,2026-05-14T10:49:31+00:00,2026-05-14T10:49:31+00:00,,score_dimensions
300557,300557.SZ,SZSE,chinext,理工光科,理工光科,2016-11-01,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:31+00:00,2026-05-14T10:49:31+00:00,,score_dimensions
300558,300558.SZ,SZSE,chinext,贝达药业,贝达药业,2016-11-07,C 制造业,evidence_fetched,fetched,fetched,2026-05-14T10:49:31+00:00,2026-05-14T10:49:31+00:00,,score_dimensions
